690 files	Cell Line	Factor	UCSC Accession	Size	Additional Details
Download	MCF-7	CTCF	wgEncodeEH003434	1.1 MB	lab=UT-A; view=Peaks; treatment=serum_stimulated_media; antibody=CTCF; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk; md5sum=cb8343b7ab8fc558f9bc7f90bdeb6a85;
Download	MCF-7	CTCF	wgEncodeEH003437	1.1 MB	lab=UT-A; view=Peaks; treatment=serum_starved_media; antibody=CTCF; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk; md5sum=9e70614354ee7041b56bf2c700096988;
Download	MCF-7	E2F1	wgEncodeEH000693	492 KB	lab=USC; view=Peaks; treatment=None; antibody=HA-E2F1; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000762; quality=good; tableName=wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk; md5sum=718bd10fe62537f8976c76424a9d0e8e;
Download	MCF-7	GATA3	wgEncodeEH002035	158 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA3_(SC-268); control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000762; quality=good; tableName=wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk; md5sum=ebcbb0f8b3bd79441a67bab31587ab33;
Download	MCF-7	GATA3	wgEncodeEH002812	302 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA3_(SC-269); control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000762; quality=good; tableName=wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk; md5sum=ccffef9050256e5862d39840fd370522;
Download	MCF-7	MYC	wgEncodeEH001133	631 KB	lab=UT-A; view=Peaks; treatment=vehicle; antibody=c-Myc; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CmycVehUniPk; md5sum=6482b6b2da12ace373968b61717cd439;
Download	MCF-7	MYC	wgEncodeEH001134	255 KB	lab=UT-A; view=Peaks; treatment=estrogen; antibody=c-Myc; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk; md5sum=5f84fef799b24d6e4acb9c27a93a7cda;
Download	MCF-7	MYC	wgEncodeEH003436	482 KB	lab=UT-A; view=Peaks; treatment=serum_stimulated_media; antibody=c-Myc; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk; md5sum=f2545ae59fbf9b19dd78140095ac4d1f;
Download	MCF-7	MYC	wgEncodeEH003439	173 KB	lab=UT-A; view=Peaks; treatment=serum_starved_media; antibody=c-Myc; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk; md5sum=978c7841293ee3d27a628ce7097dd8d8;
Download	MCF-7	POLR2A	wgEncodeEH001130	377 KB	lab=UT-A; view=Peaks; treatment=None; antibody=Pol2; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7Pol2UniPk; md5sum=9d9028942dd042458e5a2bca07c6a7ea;
Download	MCF-7	POLR2A	wgEncodeEH003435	463 KB	lab=UT-A; view=Peaks; treatment=serum_stimulated_media; antibody=Pol2; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7Pol2SerumstimUniPk; md5sum=781d879a8e44238641b0b7d60ca1bf5a;
Download	MCF-7	POLR2A	wgEncodeEH003438	445 KB	lab=UT-A; view=Peaks; treatment=serum_starved_media; antibody=Pol2; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000589; quality=good; tableName=wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk; md5sum=05dea51b751d02df62fc24923d6ddf95;
Download	MCF-7	TCF7L2	wgEncodeEH002072	258 KB	lab=USC; view=Peaks; treatment=None; antibody=TCF7L2; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000762; quality=good; tableName=wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk; md5sum=4128602963a6eb85ba78976c0b12a14d;
Download	MCF-7	ZNF217	wgEncodeEH002036	252 KB	lab=USC; view=Peaks; treatment=None; antibody=ZNF217; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000762; quality=good; tableName=wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk; md5sum=7ba61f0d397f9bc0b06b531174fa5b43;
Download	MCF10A-Er-Src	E2F4	wgEncodeEH002835	301 KB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_36hr; antibody=E2F4; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk; md5sum=da0fdc18be45ec226fd96b5854c40166;
Download	MCF10A-Er-Src	FOS	wgEncodeEH002815	1.2 MB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct; antibody=c-Fos; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk; md5sum=669d46231bb85edaf88b0f37621abfaa;
Download	MCF10A-Er-Src	FOS	wgEncodeEH002837	1.7 MB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_12hr; antibody=c-Fos; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk; md5sum=f176c18cf4ff680bc1c1e792d96b191d;
Download	MCF10A-Er-Src	FOS	wgEncodeEH002838	1.6 MB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_4hr; antibody=c-Fos; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk; md5sum=09a9166e933a6adf195bde8f32870037;
Download	MCF10A-Er-Src	FOS	wgEncodeEH002839	1.3 MB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_36hr; antibody=c-Fos; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk; md5sum=bf0acdd13f45088ab94284f1ea7bdf0f;
Download	MCF10A-Er-Src	MYC	wgEncodeEH002816	658 KB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct; antibody=c-Myc; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk; md5sum=5ec7f51fec921edc6a71a8c38e2f4d13;
Download	MCF10A-Er-Src	MYC	wgEncodeEH002840	472 KB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_4hr; antibody=c-Myc; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk; md5sum=ab1889121d501baa79c593209c1464fe;
Download	MCF10A-Er-Src	POLR2A	wgEncodeEH001768	397 KB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_36hr; antibody=Pol2; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001782; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk; md5sum=75e19b53afe91fd8baa8ecf3c46a3766;
Download	MCF10A-Er-Src	POLR2A	wgEncodeEH001771	456 KB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct; antibody=Pol2; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001782; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk; md5sum=9406329073f1fdf772df501c6f1f8e9c;
Download	MCF10A-Er-Src	STAT3	wgEncodeEH001769	868 KB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_36hr; antibody=STAT3; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001782; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk; md5sum=1b6533ad9e1e8826c4518f3a041a3af1;
Download	MCF10A-Er-Src	STAT3	wgEncodeEH001772	274 KB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct; antibody=STAT3; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001782; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01UniPk; md5sum=ce18820f6b61220c9e6fd7f727e30dce;
Download	MCF10A-Er-Src	STAT3	wgEncodeEH001868	766 KB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct_12hr; antibody=STAT3; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001869; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk; md5sum=438b646607d08e052a3bc54960f961ce;
Download	MCF10A-Er-Src	STAT3	wgEncodeEH001871	833 KB	lab=Harvard; view=Peaks; treatment=EtOH_0.01pct_4hr; antibody=STAT3; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001870; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk; md5sum=b6aca2ace870eab84303fd8d9de9a053;
Download	MCF10A-Er-Src	STAT3	wgEncodeEH002836	757 KB	lab=Harvard; view=Peaks; treatment=4OHTAM_1uM_12hr; antibody=STAT3; control=Harvard_Control; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002871; quality=good; tableName=wgEncodeAwgTfbsSydhMcf10aesStat3Tam112hHvdUniPk; md5sum=3446340e93ebcf1b4cbf9a1b252154d3;
Download	NB4	CTCF	wgEncodeEH001898	709 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000970; quality=good; tableName=wgEncodeAwgTfbsUwNb4CtcfUniPk; md5sum=1031455b89d4fda0bb284300fa657e07;
Download	NB4	MAX	wgEncodeEH001806	777 KB	lab=Stanford; view=Peaks; treatment=None; antibody=Max; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000617; quality=good; tableName=wgEncodeAwgTfbsSydhNb4MaxUniPk; md5sum=9913073c64079bfe4e00dfb76ff78f11;
Download	NB4	MYC	wgEncodeEH001807	628 KB	lab=Stanford; view=Peaks; treatment=None; antibody=c-Myc; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000617; quality=good; tableName=wgEncodeAwgTfbsSydhNb4CmycUniPk; md5sum=adc5507c6cbf7235cfec19fd0daec7e4;
Download	NB4	POLR2A	wgEncodeEH000618	333 KB	lab=Yale; view=Peaks; treatment=None; antibody=Pol2; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000617; quality=caution; tableName=wgEncodeAwgTfbsSydhNb4Pol2UniPk; md5sum=7d9dffc1113f27d619ca83d1e896b642;
Download	NH-A	CTCF	wgEncodeEH001026	753 KB	lab=Broad; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001027; quality=good; tableName=wgEncodeAwgTfbsBroadNhaCtcfUniPk; md5sum=0dec476d6ec44f2fff30cb4867e8efe3;
Download	NH-A	EZH2	wgEncodeEH002425	134 KB	lab=Broad; view=Peaks; treatment=None; antibody=EZH2_(39875); control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001027; quality=good; tableName=wgEncodeAwgTfbsBroadNhaEzh239875UniPk; md5sum=53a7c51e1a3e0d0e011c68065d627a22;
Download	NHDF-Ad	CTCF	wgEncodeEH001048	1010 KB	lab=Broad; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001055; quality=good; tableName=wgEncodeAwgTfbsBroadNhdfadCtcfUniPk; md5sum=ba6906fe92bc7deb64fd3da806a277f7;
Download	NHDF-Ad	EZH2	wgEncodeEH002438	128 KB	lab=Broad; view=Peaks; treatment=None; antibody=EZH2_(39875); control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001055; quality=good; tableName=wgEncodeAwgTfbsBroadNhdfadEzh239875UniPk; md5sum=0b4f8b7e233d9c91c8208439578be7fe;
Download	NHDF-neo	CTCF	wgEncodeEH002058	933 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000972; quality=good; tableName=wgEncodeAwgTfbsUwNhdfneoCtcfUniPk; md5sum=48770d2915752fea346edce00701fa2c;
Download	NHEK	CTCF	wgEncodeEH000063	979 KB	lab=Broad; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000072; quality=good; tableName=wgEncodeAwgTfbsBroadNhekCtcfUniPk; md5sum=7d9dbec20dac63d703416ebbc8a3f620;
Download	NHEK	CTCF	wgEncodeEH000406	873 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000472; quality=good; tableName=wgEncodeAwgTfbsUwNhekCtcfUniPk; md5sum=f1fbf879c4d51d980617648b2e9fbd3e;
Download	NHEK	CTCF	wgEncodeEH000559	1.2 MB	lab=UT-A; view=Peaks; treatment=None; antibody=CTCF; dataVersion=ENCODE Mar 2012 Freeze; controlId=generic_female; quality=good; tableName=wgEncodeAwgTfbsUtaNhekCtcfUniPk; md5sum=333d9e094701602ce33df94b50800f28;
Download	NHEK	EZH2	wgEncodeEH002418	178 KB	lab=Broad; view=Peaks; treatment=None; antibody=EZH2_(39875); control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000072; quality=good; tableName=wgEncodeAwgTfbsBroadNhekEzh239875UniPk; md5sum=b5c3d055a5e34dc4c9d59f7f13153390;
Download	NHEK	POLR2A	wgEncodeEH000073	129 KB	lab=Broad; view=Peaks; treatment=None; antibody=Pol2(b); control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000072; quality=caution; tableName=wgEncodeAwgTfbsBroadNhekPol2bUniPk; md5sum=bb89005e6a724e68f362687f9b11a10c;
Download	NHLF	CTCF	wgEncodeEH000120	762 KB	lab=Broad; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000105; quality=good; tableName=wgEncodeAwgTfbsBroadNhlfCtcfUniPk; md5sum=feb01482cc1a956f4ca3d308baa75d4c;
Download	NHLF	CTCF	wgEncodeEH002548	695 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002043; quality=good; tableName=wgEncodeAwgTfbsUwNhlfCtcfUniPk; md5sum=9d76875ecb722add1dc8948375afabe0;
Download	NHLF	EZH2	wgEncodeEH002422	168 KB	lab=Broad; view=Peaks; treatment=None; antibody=EZH2_(39875); control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000105; quality=good; tableName=wgEncodeAwgTfbsBroadNhlfEzh239875UniPk; md5sum=b6d2f9eab659be3d497926ace1289c9d;
Download	NT2-D1	SUZ12	wgEncodeEH000652	69 KB	lab=USC; view=Peaks; treatment=None; antibody=SUZ12; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000654; quality=caution; tableName=wgEncodeAwgTfbsSydhNt2d1Suz12UcdUniPk; md5sum=c6e2536baa54c6cf61ac908970dcdca8;
Download	NT2-D1	YY1	wgEncodeEH000653	99 KB	lab=USC; view=Peaks; treatment=None; antibody=YY1; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000654; quality=good; tableName=wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk; md5sum=c550521f89495e67aad9951dfaedf7f9;
Download	NT2-D1	ZNF274	wgEncodeEH001775	17 KB	lab=USC; view=Peaks; treatment=None; antibody=ZNF274; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000654; quality=caution; tableName=wgEncodeAwgTfbsSydhNt2d1Znf274UcdUniPk; md5sum=4fa313e20ffa20e6fb81faed21a2fb76;
Download	Osteoblasts	CTCF	wgEncodeEH001041	1.1 MB	lab=Broad; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001056; quality=good; tableName=wgEncodeAwgTfbsBroadOsteoblCtcfUniPk; md5sum=db942bc1ba076157051c63306d891221;
Download	PANC-1	POLR2A	wgEncodeEH002265	245 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Pol2-4H8; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2340; quality=good; tableName=wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk; md5sum=4255de02998a3596659ce2b32764cc00;
Download	PANC-1	REST	wgEncodeEH001552	135 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=NRSF; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL117; quality=good; tableName=wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk; md5sum=400f4e026d20ed7a608631497ef84b91;
Download	PANC-1	SIN3AK20	wgEncodeEH002266	181 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Sin3Ak-20; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2340; quality=caution; tableName=wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk; md5sum=592ad835f8df0895b6a286edad2251f8;
Download	PANC-1	TCF7L2	wgEncodeEH002071	287 KB	lab=USC; view=Peaks; treatment=None; antibody=TCF7L2; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002070; quality=good; tableName=wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk; md5sum=eefca55977a5fe2e44c001d6ab5ec3d8;
Download	PBDE	GATA1	wgEncodeEH001765	484 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA-1; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001778; quality=good; tableName=wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk; md5sum=d87a32673fa87cf5b881a2dd86208f5b;
Download	PBDE	POLR2A	wgEncodeEH001766	376 KB	lab=USC; view=Peaks; treatment=None; antibody=Pol2; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001778; quality=good; tableName=wgEncodeAwgTfbsSydhPbdePol2UcdUniPk; md5sum=19772a74e572d171198398e32113b27a;
Download	PBDEFetal	GATA1	wgEncodeEH001785	58 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA-1; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001786; quality=caution; tableName=wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk; md5sum=5770fd02ad9a9fe385d296b38e9a528e;
Download	PFSK-1	FOXP2	wgEncodeEH001460	370 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=FOXP2; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL16; quality=good; tableName=wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk; md5sum=9ed8588d2632a073e29214a50b9eabe7;
Download	PFSK-1	REST	wgEncodeEH001553	285 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=NRSF; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL150; quality=good; tableName=wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk; md5sum=6555c92800d21a8a02a36ed607f34782;
Download	PFSK-1	SIN3AK20	wgEncodeEH002268	155 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Sin3Ak-20; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2339; quality=good; tableName=wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk; md5sum=51d9e2e9d2833357b4bef8142b663f0c;
Download	PFSK-1	TAF1	wgEncodeEH002309	153 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=TAF1; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2339; quality=good; tableName=wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk; md5sum=b8043e9e574bb1025fb5e9ec8786022c;
Download	ProgFib	CTCF	wgEncodeEH000600	954 KB	lab=UT-A; view=Peaks; treatment=None; antibody=CTCF; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000593; quality=good; tableName=wgEncodeAwgTfbsUtaProgfibCtcfUniPk; md5sum=c3459c0cb03170272bfca1a1bfec0ed5;
Download	ProgFib	POLR2A	wgEncodeEH000606	365 KB	lab=UT-A; view=Peaks; treatment=None; antibody=Pol2; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000593; quality=good; tableName=wgEncodeAwgTfbsUtaProgfibPol2UniPk; md5sum=084e24f880611e1025ca96918d0c783a;
Download	RPTEC	CTCF	wgEncodeEH002059	1.1 MB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH002045; quality=good; tableName=wgEncodeAwgTfbsUwRptecCtcfUniPk; md5sum=7a9903087a7adaa6b4ff05d71b965e8c;
Download	Raji	POLR2A	wgEncodeEH001761	404 KB	lab=USC; view=Peaks; treatment=None; antibody=Pol2; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001760; quality=good; tableName=wgEncodeAwgTfbsSydhRajiPol2UcdUniPk; md5sum=019480fd88cbca3436541f044d9cd81b;
Download	SAEC	CTCF	wgEncodeEH000437	817 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000473; quality=good; tableName=wgEncodeAwgTfbsUwSaecCtcfUniPk; md5sum=e9c1ec8cbb9e1b6c17d2472464fb226b;
Download	SH-SY5Y	GATA2	wgEncodeEH001770	762 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA-2; control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001783; quality=good; tableName=wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk; md5sum=04d5d8f180490bce1d0c3becdaaecc7c;
Download	SH-SY5Y	GATA3	wgEncodeEH002031	369 KB	lab=USC; view=Peaks; treatment=None; antibody=GATA3_(SC-269); control=UCDavis; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH001783; quality=good; tableName=wgEncodeAwgTfbsSydhShsy5yGata3sc269sc269UcdUniPk; md5sum=e722c4fa8452a2c1620f303cfbbece45;
Download	SK-N-MC	FOXP2	wgEncodeEH001461	292 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=FOXP2; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL102; quality=good; tableName=wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk; md5sum=25a6f4b218d9f0064fa028c651b0dbdd;
Download	SK-N-MC	POLR2A	wgEncodeEH002281	559 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Pol2-4H8; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL1714; quality=good; tableName=wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk; md5sum=8c825c3575391df6f734207ffd7513bc;
Download	SK-N-SH	POLR2A	wgEncodeEH002270	557 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Pol2-4H8; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL3774; quality=good; tableName=wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk; md5sum=11090fd2ab7a41e515d99a199bb7a396;
Download	SK-N-SH	REST	wgEncodeEH001547	350 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=NRSF; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL108; quality=good; tableName=wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk; md5sum=31435082171e536357168010aae0a342;
Download	SK-N-SH	REST	wgEncodeEH002269	245 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=NRSF; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL3774; quality=good; tableName=wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk; md5sum=550d30eca1faed34bd67513588075134;
Download	SK-N-SH	SIN3AK20	wgEncodeEH002271	336 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Sin3Ak-20; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL3775; quality=good; tableName=wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk; md5sum=737a8a163e6be5d4d6c830d0bb4d7bd0;
Download	SK-N-SH	TAF1	wgEncodeEH002301	305 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=TAF1; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2134; quality=good; tableName=wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk; md5sum=df10450635491afc43315c8b7eb46198;
Download	SK-N-SH (Retinoic Acid)	CTCF	wgEncodeEH000439	1015 KB	lab=UW; view=Peaks; treatment=None; antibody=CTCF; control=std; dataVersion=ENCODE Mar 2012 Freeze; controlId=wgEncodeEH000474; quality=good; tableName=wgEncodeAwgTfbsUwSknshraCtcfUniPk; md5sum=e5acc7a6dbbf1d625787c5072ad1c493;
Download	SK-N-SH (Retinoic Acid)	CTCF	wgEncodeEH001613	762 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=CTCF; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2905; quality=good; tableName=wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk; md5sum=50d4a984b2957edc3a53bd564da7896f;
Download	SK-N-SH (Retinoic Acid)	EP300	wgEncodeEH001616	868 KB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=p300; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2905; quality=good; tableName=wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk; md5sum=8c049c358009c3cd78213c26cea40ec9;
Download	SK-N-SH (Retinoic Acid)	RAD21	wgEncodeEH001614	1.2 MB	lab=HudsonAlpha; view=Peaks; treatment=None; antibody=Rad21; dataVersion=ENCODE Mar 2012 Freeze; controlId=SL2905; quality=good; tableName=wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk; md5sum=9631b7563a3d55d09d4240bf81aa8a44;
